symbol,date,open,high,low,close,volume
NIFTY,2012-05-03,5211.2,5217.3,5180.65,5188.4,0
NIFTY,2012-05-04,5166.65,5177.2,5070.6,5086.85,0
NIFTY,2012-05-07,5017.8,5124.75,4988.0,5114.15,0
NIFTY,2012-05-08,5114.7,5119.95,4983.6,4999.95,0
NIFTY,2012-05-09,4967.9,5016.25,4956.45,4974.8,0
NIFTY,2012-05-10,4984.15,5039.3,4950.3,4965.7,0
NIFTY,2012-05-11,4938.85,4976.25,4906.15,4928.9,0
NIFTY,2012-05-14,4934.35,4957.2,4874.5,4907.8,0
NIFTY,2012-05-15,4869.85,4955.2,4868.55,4942.8,0
NIFTY,2012-05-16,4875.3,4882.25,4837.05,4858.25,0
NIFTY,2012-05-17,4878.6,4922.25,4850.2,4870.2,0
NIFTY,2012-05-18,4796.4,4908.5,4788.95,4891.45,0
NIFTY,2012-05-21,4888.5,4937.5,4888.5,4906.05,0
NIFTY,2012-05-22,4954.7,4956.35,4849.9,4860.5,0
NIFTY,2012-05-23,4843.0,4853.75,4803.95,4835.65,0
NIFTY,2012-05-24,4863.4,4931.9,4830.15,4921.4,0
NIFTY,2012-05-25,4905.95,4935.8,4889.35,4920.4,0
NIFTY,2012-05-28,4931.7,4994.95,4931.3,4985.65,0
NIFTY,2012-05-29,5005.35,5020.15,4982.15,4990.1,0
NIFTY,2012-05-30,4964.25,4982.25,4944.9,4950.75,0
NIFTY,2012-05-31,4896.1,4949.25,4883.55,4924.25,0
NIFTY,2012-06-01,4910.85,4925.0,4831.75,4841.6,0
NIFTY,2012-06-04,4797.3,4858.3,4770.35,4848.15,0
NIFTY,2012-06-05,4869.45,4898.95,4847.7,4863.3,0
NIFTY,2012-06-06,4886.65,5010.45,4886.15,4997.1,0
NIFTY,2012-06-07,5035.35,5059.65,5007.75,5049.65,0
NIFTY,2012-06-08,5044.25,5084.45,4994.8,5068.35,0
NIFTY,2012-06-11,5096.7,5124.45,5040.7,5054.1,0
NIFTY,2012-06-12,5015.5,5128.9,5015.15,5115.9,0
NIFTY,2012-06-13,5117.55,5144.9,5095.45,5121.45,0
NIFTY,2012-06-14,5105.1,5130.0,5047.6,5054.75,0
NIFTY,2012-06-15,5069.55,5146.2,5069.15,5139.05,0
NIFTY,2012-06-18,5174.0,5190.2,5041.7,5064.25,0
NIFTY,2012-06-19,5050.8,5113.6,5048.1,5103.85,0
NIFTY,2012-06-20,5114.55,5141.7,5100.7,5120.55,0
NIFTY,2012-06-21,5097.35,5170.4,5093.45,5165.0,0
NIFTY,2012-06-22,5101.75,5159.8,5094.0,5146.05,0
NIFTY,2012-06-25,5158.5,5194.6,5105.65,5114.65,0
NIFTY,2012-06-26,5107.45,5134.55,5095.5,5120.8,0
NIFTY,2012-06-27,5149.45,5160.1,5129.25,5141.9,0
NIFTY,2012-06-28,5148.95,5159.05,5125.3,5149.15,0
NIFTY,2012-06-29,5191.25,5286.25,5189.0,5278.9,0
NIFTY,2012-07-02,5283.85,5302.15,5263.35,5278.6,0
NIFTY,2012-07-03,5298.85,5317.0,5265.95,5287.95,0
NIFTY,2012-07-04,5310.4,5317.65,5273.3,5302.55,0
NIFTY,2012-07-05,5297.05,5333.65,5288.85,5327.3,0
NIFTY,2012-07-06,5324.7,5327.2,5287.75,5316.95,0
NIFTY,2012-07-09,5283.7,5300.6,5257.75,5275.15,0
NIFTY,2012-07-10,5286.6,5348.55,5284.55,5345.35,0
NIFTY,2012-07-11,5315.25,5336.45,5300.25,5306.3,0
NIFTY,2012-07-12,5240.0,5261.75,5217.7,5235.25,0
NIFTY,2012-07-13,5242.75,5267.15,5216.85,5227.25,0
NIFTY,2012-07-16,5232.35,5246.85,5190.45,5197.25,0
NIFTY,2012-07-17,5228.05,5236.7,5181.7,5192.85,0
NIFTY,2012-07-18,5199.1,5222.85,5169.05,5216.3,0
NIFTY,2012-07-19,5249.85,5257.75,5233.15,5242.7,0
NIFTY,2012-07-20,5233.55,5238.7,5197.5,5205.1,0
NIFTY,2012-07-23,5163.25,5164.2,5108.1,5117.95,0
NIFTY,2012-07-24,5128.8,5144.0,5103.25,5128.2,0
NIFTY,2012-07-25,5118.4,5121.6,5076.6,5109.6,0
NIFTY,2012-07-26,5126.3,5126.3,5032.4,5043.0,0
NIFTY,2012-07-27,5124.3,5149.95,5077.5,5099.85,0
NIFTY,2012-07-30,5129.75,5206.6,5129.75,5199.8,0
NIFTY,2012-07-31,5214.85,5234.55,5154.05,5229.0,0
NIFTY,2012-08-01,5220.7,5246.35,5212.65,5240.5,0
NIFTY,2012-08-02,5233.1,5236.9,5209.95,5227.75,0
NIFTY,2012-08-03,5195.6,5220.2,5164.65,5215.7,0
NIFTY,2012-08-06,5260.85,5293.2,5260.85,5282.55,0
NIFTY,2012-08-07,5295.4,5350.1,5281.65,5336.7,0
NIFTY,2012-08-08,5345.25,5377.6,5331.05,5338.0,0
NIFTY,2012-08-09,5348.3,5368.2,5312.1,5322.95,0
NIFTY,2012-08-10,5308.2,5330.1,5294.1,5320.4,0
NIFTY,2012-08-13,5316.35,5352.45,5309.05,5347.9,0
NIFTY,2012-08-14,5343.25,5387.05,5328.8,5380.35,0
NIFTY,2012-08-16,5385.95,5390.65,5356.65,5362.95,0
NIFTY,2012-08-17,5368.6,5399.95,5341.7,5366.3,0
NIFTY,2012-08-21,5368.7,5425.15,5368.7,5421.0,0
NIFTY,2012-08-22,5395.75,5433.35,5394.8,5412.85,0
NIFTY,2012-08-23,5426.15,5448.6,5393.85,5415.35,0
NIFTY,2012-08-24,5392.6,5399.65,5371.0,5386.7,0
NIFTY,2012-08-27,5387.85,5399.15,5346.65,5350.25,0
NIFTY,2012-08-28,5348.05,5359.25,5312.6,5334.6,0
NIFTY,2012-08-29,5343.85,5345.5,5282.7,5287.8,0
NIFTY,2012-08-30,5268.6,5342.8,5255.05,5315.05,0
NIFTY,2012-08-31,5298.2,5303.25,5238.9,5258.5,0
NIFTY,2012-09-03,5276.5,5295.8,5243.15,5253.75,0
NIFTY,2012-09-04,5249.15,5278.35,5233.2,5274.0,0
NIFTY,2012-09-05,5243.9,5259.5,5215.7,5225.7,0
NIFTY,2012-09-06,5217.65,5260.6,5217.65,5238.4,0
NIFTY,2012-09-07,5309.45,5347.15,5309.2,5342.1,0
NIFTY,2012-09-08,5343.65,5366.3,5343.45,5358.7,0
NIFTY,2012-09-10,5361.9,5375.45,5349.1,5363.45,0
NIFTY,2012-09-11,5336.1,5393.35,5332.1,5390.0,0
NIFTY,2012-09-12,5404.45,5435.55,5393.95,5431.0,0
NIFTY,2012-09-13,5435.2,5447.45,5421.85,5435.35,0
NIFTY,2012-09-14,5528.35,5586.65,5526.95,5577.65,0
NIFTY,2012-09-17,5631.75,5652.2,5585.15,5610.0,0
NIFTY,2012-09-18,5602.4,5620.55,5586.45,5600.05,0
NIFTY,2012-09-20,5536.95,5581.35,5534.9,5554.25,0
NIFTY,2012-09-21,5577.0,5720.0,5575.45,5691.15,0
NIFTY,2012-09-24,5691.95,5709.85,5662.75,5669.6,0
NIFTY,2012-09-25,5674.9,5702.7,5652.45,5673.9,0
NIFTY,2012-09-26,5653.4,5672.8,5638.65,5663.45,0
NIFTY,2012-09-27,5673.75,5693.7,5639.7,5649.5,0
NIFTY,2012-09-28,5684.8,5735.15,5683.45,5703.3,0
NIFTY,2012-10-01,5704.75,5722.95,5694.0,5718.8,0
NIFTY,2012-10-03,5727.7,5743.25,5715.8,5731.25,0
NIFTY,2012-10-04,5751.55,5807.25,5751.35,5787.6,0
NIFTY,2012-10-05,5815.0,5815.35,4888.2,5746.95,0
NIFTY,2012-10-08,5751.85,5751.85,5666.2,5676.0,0
NIFTY,2012-10-09,5708.15,5728.65,5677.9,5704.6,0
NIFTY,2012-10-10,5671.15,5686.5,5647.05,5652.15,0
NIFTY,2012-10-11,5663.5,5721.1,5636.95,5708.05,0
NIFTY,2012-10-12,5681.7,5725.0,5659.35,5676.05,0
NIFTY,2012-10-15,5674.25,5693.7,5651.05,5687.25,0
NIFTY,2012-10-16,5705.6,5714.0,5635.6,5648.0,0
NIFTY,2012-10-17,5681.1,5684.35,5633.9,5660.25,0
NIFTY,2012-10-18,5675.3,5722.5,5650.55,5718.7,0
NIFTY,2012-10-19,5703.3,5711.7,5660.0,5684.25,0
NIFTY,2012-10-22,5667.6,5721.55,5658.05,5717.15,0
NIFTY,2012-10-23,5715.65,5720.8,5681.45,5691.4,0
NIFTY,2012-10-25,5688.8,5718.75,5685.7,5705.3,0
NIFTY,2012-10-26,5683.55,5697.2,5641.75,5664.3,0
NIFTY,2012-10-29,5665.2,5698.3,5645.1,5665.6,0
NIFTY,2012-10-30,5656.35,5689.9,5589.9,5597.9,0
NIFTY,2012-10-31,5596.75,5624.4,5583.05,5619.7,0
NIFTY,2012-11-01,5609.85,5649.75,5601.95,5645.05,0
NIFTY,2012-11-02,5696.35,5711.3,5682.55,5697.7,0
NIFTY,2012-11-05,5693.05,5709.2,5679.5,5704.2,0
NIFTY,2012-11-06,5694.1,5730.8,5693.65,5724.4,0
NIFTY,2012-11-07,5718.6,5777.3,5711.4,5760.1,0
NIFTY,2012-11-08,5709.0,5744.5,5693.95,5738.75,0
NIFTY,2012-11-09,5731.1,5751.7,5677.75,5686.25,0
NIFTY,2012-11-12,5688.45,5718.9,5665.75,5683.7,0
NIFTY,2012-11-13,5689.7,5698.25,5660.35,5666.95,0
NIFTY,2012-11-15,5650.35,5651.65,5603.55,5631.0,0
NIFTY,2012-11-16,5624.8,5650.15,5559.8,5574.05,0
NIFTY,2012-11-19,5577.3,5592.75,5549.25,5571.4,0
NIFTY,2012-11-20,5604.8,5613.7,5548.35,5571.55,0
NIFTY,2012-11-21,5582.5,5620.2,5561.4,5614.8,0
NIFTY,2012-11-22,5628.6,5643.35,5608.0,5627.75,0
NIFTY,2012-11-23,5635.45,5637.75,5593.55,5626.6,0
NIFTY,2012-11-26,5648.65,5649.2,5623.45,5635.9,0
NIFTY,2012-11-27,5658.5,5733.2,5658.0,5727.45,0
NIFTY,2012-11-29,5736.7,5833.5,5736.1,5825.0,0
NIFTY,2012-11-30,5836.0,5885.25,5827.85,5879.85,0
NIFTY,2012-12-03,5878.25,5899.15,5854.6,5870.95,0
NIFTY,2012-12-04,5866.8,5894.95,5859.0,5889.25,0
NIFTY,2012-12-05,5906.6,5917.8,5891.35,5900.5,0
NIFTY,2012-12-06,5926.3,5942.55,5838.9,5930.9,0
NIFTY,2012-12-07,5934.0,5949.85,5888.65,5907.4,0
NIFTY,2012-12-10,5916.05,5919.95,5888.1,5908.9,0
NIFTY,2012-12-11,5923.8,5965.15,5865.45,5898.8,0
NIFTY,2012-12-12,5917.8,5924.6,5874.25,5888.0,0
NIFTY,2012-12-13,5900.35,5907.45,5841.35,5851.5,0
NIFTY,2012-12-14,5846.9,5886.1,5839.15,5879.6,0
NIFTY,2012-12-17,5860.5,5886.05,5850.15,5857.9,0
NIFTY,2012-12-18,5873.6,5905.8,5823.15,5896.8,0
NIFTY,2012-12-19,5917.3,5939.4,5910.8,5929.6,0
NIFTY,2012-12-20,5934.45,5937.6,5881.45,5916.4,0
NIFTY,2012-12-21,5888.0,5888.0,5841.65,5847.7,0
NIFTY,2012-12-24,5869.0,5871.9,5844.7,5855.75,0
NIFTY,2012-12-26,5864.95,5917.3,5859.55,5905.6,0
NIFTY,2012-12-27,5930.2,5930.8,5864.7,5870.1,0
NIFTY,2012-12-28,5887.15,5915.75,5879.5,5908.35,0
NIFTY,2012-12-31,5901.2,5919.0,5897.15,5905.1,0
NIFTY,2013-01-01,5937.65,5963.9,5935.2,5950.85,0
NIFTY,2013-01-02,5982.6,6006.05,5982.0,5993.25,0
NIFTY,2013-01-03,6015.8,6017.0,5986.55,6009.5,0
NIFTY,2013-01-04,6011.95,6020.75,5981.55,6016.15,0
NIFTY,2013-01-07,6042.15,6042.15,5977.15,5988.4,0
NIFTY,2013-01-08,5983.45,6007.05,5964.4,6001.7,0
NIFTY,2013-01-09,6006.2,6020.1,5958.45,5971.5,0
NIFTY,2013-01-10,5998.8,6005.15,5947.3,5968.65,0
NIFTY,2013-01-11,6012.4,6018.85,5940.6,5951.3,0
NIFTY,2013-01-14,5967.2,6036.9,5962.15,6024.05,0
NIFTY,2013-01-15,6037.85,6068.5,6018.6,6056.6,0
NIFTY,2013-01-16,6049.0,6055.95,5992.05,6001.85,0
NIFTY,2013-01-17,6001.25,6053.2,5988.1,6039.2,0
NIFTY,2013-01-18,6059.85,6083.4,6048.3,6064.4,0
NIFTY,2013-01-21,6085.75,6094.35,6065.1,6082.3,0
NIFTY,2013-01-22,6080.15,6101.3,6040.5,6048.5,0
NIFTY,2013-01-23,6052.85,6069.8,6021.15,6054.3,0
NIFTY,2013-01-24,6046.2,6065.3,6007.85,6019.35,0
NIFTY,2013-01-25,6024.5,6080.55,6014.45,6074.65,0
NIFTY,2013-01-28,6082.1,6088.4,6061.4,6074.8,0
NIFTY,2013-01-29,6064.7,6111.8,6042.45,6049.9,0
NIFTY,2013-01-30,6065.0,6071.95,6044.15,6055.75,0
NIFTY,2013-01-31,6045.65,6058.05,6025.15,6034.75,0
NIFTY,2013-02-01,6040.95,6052.95,5983.2,5998.9,0
NIFTY,2013-02-04,6025.2,6038.5,5981.25,5987.25,0
NIFTY,2013-02-05,5948.2,5970.35,5946.9,5956.9,0
NIFTY,2013-02-06,5988.05,5990.9,5953.15,5959.2,0
NIFTY,2013-02-07,5936.45,5978.5,5927.6,5938.8,0
NIFTY,2013-02-08,5929.1,5953.7,5883.65,5903.5,0
NIFTY,2013-02-11,5920.05,5924.15,5879.1,5897.85,0
NIFTY,2013-02-12,5894.35,5927.65,5886.45,5922.5,0
NIFTY,2013-02-13,5943.15,5969.5,5922.95,5932.95,0
NIFTY,2013-02-14,5933.2,5940.2,5884.55,5896.95,0
NIFTY,2013-02-15,5869.95,5899.95,5853.9,5887.4,0
NIFTY,2013-02-18,5888.65,5911.0,5878.45,5898.2,0
NIFTY,2013-02-19,5900.2,5947.55,5883.15,5939.7,0
NIFTY,2013-02-20,5966.3,5971.0,5937.55,5943.05,0
NIFTY,2013-02-21,5909.65,5921.15,5844.4,5852.25,0
NIFTY,2013-02-22,5837.95,5873.8,5835.8,5850.3,0
NIFTY,2013-02-25,5870.55,5878.4,5825.0,5854.75,0
NIFTY,2013-02-26,5838.3,5838.85,5748.6,5761.35,0
NIFTY,2013-02-27,5784.9,5818.2,5749.7,5796.9,0
NIFTY,2013-02-28,5834.35,5849.9,5671.9,5693.05,0
NIFTY,2013-03-01,5702.45,5739.45,5679.9,5719.7,0
NIFTY,2013-03-04,5704.7,5712.0,5663.6,5698.5,0
NIFTY,2013-03-05,5722.45,5790.1,5722.4,5784.25,0
NIFTY,2013-03-06,5816.4,5828.7,5795.05,5818.6,0
NIFTY,2013-03-07,5801.3,5878.0,5801.3,5863.3,0
NIFTY,2013-03-08,5883.65,5952.85,5883.0,5945.7,0
NIFTY,2013-03-11,5946.1,5971.2,5930.35,5942.35,0
NIFTY,2013-03-12,5944.6,5952.0,5893.65,5914.1,0
NIFTY,2013-03-13,5884.8,5893.85,5842.25,5851.2,0
NIFTY,2013-03-14,5845.95,5920.15,5791.75,5908.95,0
NIFTY,2013-03-15,5914.9,5945.65,5861.0,5872.6,0
NIFTY,2013-03-18,5816.75,5850.2,5814.35,5835.25,0
NIFTY,2013-03-19,5859.5,5863.6,5724.3,5745.95,0
NIFTY,2013-03-20,5740.55,5745.3,5682.3,5694.4,0
NIFTY,2013-03-21,5705.9,5757.75,5647.95,5658.75,0
NIFTY,2013-03-22,5659.8,5691.45,5631.8,5651.35,0
NIFTY,2013-03-25,5707.3,5718.4,5624.4,5633.85,0
NIFTY,2013-03-26,5613.75,5655.3,5612.05,5641.6,0
NIFTY,2013-03-28,5647.75,5692.95,5604.85,5682.55,0
NIFTY,2013-04-01,5697.35,5720.95,5675.9,5704.4,0
NIFTY,2013-04-02,5701.7,5754.6,5687.15,5748.1,0
NIFTY,2013-04-03,5740.2,5744.95,5650.1,5672.9,0
NIFTY,2013-04-04,5640.65,5644.45,5565.65,5574.75,0
NIFTY,2013-04-05,5568.1,5577.3,5534.7,5553.25,0
NIFTY,2013-04-08,5550.5,5569.2,5537.05,5542.95,0
NIFTY,2013-04-09,5568.75,5603.05,5487.0,5495.1,0
NIFTY,2013-04-10,5536.25,5569.25,5477.2,5558.7,0
NIFTY,2013-04-11,5601.65,5610.65,5542.85,5594.0,0
NIFTY,2013-04-12,5520.7,5544.5,5494.9,5528.55,0
NIFTY,2013-04-15,5508.5,5592.85,5500.3,5568.4,0
NIFTY,2013-04-16,5562.45,5699.25,5555.85,5688.95,0
NIFTY,2013-04-17,5708.65,5732.15,5669.0,5688.7,0
NIFTY,2013-04-18,5682.7,5794.35,5681.85,5783.1,0
NIFTY,2013-04-22,5789.85,5844.85,5789.8,5834.4,0
NIFTY,2013-04-23,5843.1,5844.3,5791.55,5836.9,0
NIFTY,2013-04-25,5856.1,5924.6,5853.3,5916.3,0
NIFTY,2013-04-26,5899.75,5907.05,5860.5,5871.45,0
NIFTY,2013-04-29,5877.6,5918.65,5868.8,5904.1,0
NIFTY,2013-04-30,5932.6,5962.3,5867.8,5930.2,0
NIFTY,2013-05-02,5911.4,6019.45,5910.95,5999.35,0
NIFTY,2013-05-03,5993.5,6000.3,5930.15,5944.0,0
NIFTY,2013-05-06,5944.9,5976.5,5928.45,5971.05,0
NIFTY,2013-05-07,5983.45,6050.5,5982.95,6043.55,0
NIFTY,2013-05-08,6064.15,6083.55,6024.95,6069.3,0
NIFTY,2013-05-09,6078.35,6084.7,6040.45,6050.15,0
NIFTY,2013-05-10,6046.25,6105.3,6045.6,6094.75,0
NIFTY,2013-05-11,6088.2,6114.55,6084.15,6107.25,0
NIFTY,2013-05-13,6098.2,6104.95,5972.9,5980.45,0
NIFTY,2013-05-14,5989.7,6026.2,5970.05,5995.4,0
NIFTY,2013-05-15,6018.85,6157.1,6018.85,6146.75,0
NIFTY,2013-05-16,6128.25,6187.3,6128.25,6169.9,0
NIFTY,2013-05-17,6172.95,6199.95,6146.15,6187.3,0
NIFTY,2013-05-20,6198.0,6229.45,6146.05,6156.9,0
NIFTY,2013-05-21,6152.35,6180.25,6102.35,6114.1,0
NIFTY,2013-05-22,6127.05,6147.6,6074.45,6094.5,0
NIFTY,2013-05-23,6050.4,6081.45,5955.7,5967.05,0
NIFTY,2013-05-24,6010.7,6015.3,5936.8,5983.55,0
NIFTY,2013-05-27,5989.4,6099.9,5975.55,6083.15,0
NIFTY,2013-05-28,6086.35,6127.65,6055.4,6111.25,0
NIFTY,2013-05-29,6120.45,6125.05,6069.8,6104.3,0
NIFTY,2013-05-30,6072.15,6133.75,6072.15,6124.05,0
NIFTY,2013-05-31,6098.7,6106.25,5975.55,5985.95,0
NIFTY,2013-06-03,5997.35,6011.0,5916.35,5939.3,0
NIFTY,2013-06-04,5941.1,5981.6,5910.25,5919.45,0
NIFTY,2013-06-05,5908.3,5935.2,5883.7,5923.85,0
NIFTY,2013-06-06,5895.0,5956.55,5869.5,5921.4,0
NIFTY,2013-06-07,5900.05,5972.7,5871.3,5881.0,0
NIFTY,2013-06-10,5907.9,5931.65,5857.4,5878.0,0
NIFTY,2013-06-11,5848.75,5868.05,5780.35,5788.8,0
NIFTY,2013-06-12,5771.75,5792.9,5738.6,5760.2,0
NIFTY,2013-06-13,5709.35,5729.85,5683.1,5699.1,0
NIFTY,2013-06-14,5748.95,5819.4,5739.4,5808.4,0
NIFTY,2013-06-17,5820.4,5854.9,5770.25,5850.05,0
NIFTY,2013-06-18,5841.9,5863.4,5804.3,5813.6,0
NIFTY,2013-06-19,5805.75,5828.4,5777.9,5822.25,0
NIFTY,2013-06-20,5754.15,5755.0,5645.65,5655.9,0
NIFTY,2013-06-21,5639.9,5686.15,5616.85,5667.65,0
NIFTY,2013-06-24,5638.05,5640.0,5566.25,5590.25,0
NIFTY,2013-06-25,5606.95,5666.25,5570.25,5609.1,0
NIFTY,2013-06-26,5627.95,5635.25,5579.35,5588.7,0
NIFTY,2013-06-27,5647.95,5699.35,5630.95,5682.35,0
NIFTY,2013-06-28,5749.5,5852.95,5749.5,5842.2,0
NIFTY,2013-07-01,5834.1,5904.35,5822.2,5898.85,0
NIFTY,2013-07-02,5885.5,5898.8,5852.3,5857.55,0
NIFTY,2013-07-03,5811.95,5815.0,5760.4,5770.9,0
NIFTY,2013-07-04,5794.75,5848.2,5786.05,5836.95,0
NIFTY,2013-07-05,5889.95,5900.45,5858.45,5867.9,0
NIFTY,2013-07-08,5833.15,5833.85,5775.55,5811.55,0
NIFTY,2013-07-09,5834.6,5864.95,5834.6,5859.0,0
NIFTY,2013-07-10,5869.9,5879.35,5802.85,5816.7,0
NIFTY,2013-07-11,5894.5,5948.85,5887.95,5935.1,0
NIFTY,2013-07-12,6000.5,6019.0,5951.15,6009.0,0
NIFTY,2013-07-15,5991.2,6038.2,5980.95,6030.8,0
NIFTY,2013-07-16,5930.8,5966.05,5910.95,5955.25,0
NIFTY,2013-07-17,5972.25,5989.8,5926.75,5973.3,0
NIFTY,2013-07-18,5984.7,6051.1,5974.55,6038.05,0
NIFTY,2013-07-19,6057.2,6066.85,6020.25,6029.2,0
NIFTY,2013-07-22,6009.75,6064.15,6004.25,6031.8,0
NIFTY,2013-07-23,6064.3,6093.35,6061.3,6077.8,0
NIFTY,2013-07-24,6032.2,6047.25,5962.6,5990.5,0
NIFTY,2013-07-25,5970.4,5990.65,5896.4,5907.5,0
NIFTY,2013-07-26,5937.95,5944.5,5869.5,5886.2,0
NIFTY,2013-07-29,5869.95,5886.0,5825.8,5831.65,0
NIFTY,2013-07-30,5836.05,5861.3,5747.6,5755.05,0
NIFTY,2013-07-31,5738.35,5752.1,5675.75,5742.0,0
NIFTY,2013-08-01,5776.9,5808.5,5676.85,5727.85,0
NIFTY,2013-08-02,5750.05,5761.85,5649.0,5677.9,0
NIFTY,2013-08-05,5682.4,5721.0,5661.5,5685.4,0
NIFTY,2013-08-06,5664.9,5664.9,5521.8,5542.25,0
NIFTY,2013-08-07,5549.3,5561.45,5486.85,5519.1,0
NIFTY,2013-08-08,5510.05,5577.6,5510.05,5565.65,0
NIFTY,2013-08-12,5606.7,5644.1,5557.1,5612.4,0
NIFTY,2013-08-13,5600.25,5704.75,5578.9,5699.3,0
NIFTY,2013-08-14,5715.4,5754.55,5690.2,5742.3,0
NIFTY,2013-08-16,5705.45,5716.6,5496.05,5507.85,0
NIFTY,2013-08-19,5497.55,5499.65,5360.65,5414.75,0
NIFTY,2013-08-20,5353.45,5417.8,5306.35,5401.45,0
NIFTY,2013-08-21,5494.45,5504.1,5268.45,5302.55,0
NIFTY,2013-08-22,5282.8,5418.95,5254.05,5408.45,0
NIFTY,2013-08-23,5428.75,5478.8,5377.8,5471.75,0
NIFTY,2013-08-26,5499.4,5528.7,5454.45,5476.5,0
NIFTY,2013-08-27,5426.5,5427.4,5274.25,5287.45,0
NIFTY,2013-08-28,5233.45,5317.7,5118.85,5285.0,0
NIFTY,2013-08-29,5316.5,5428.9,5303.0,5409.05,0
NIFTY,2013-08-30,5407.45,5493.3,5360.2,5471.8,0
NIFTY,2013-09-02,5480.25,5564.9,5478.85,5550.75,0
NIFTY,2013-09-03,5574.7,5580.95,5323.75,5341.45,0
NIFTY,2013-09-04,5358.65,5460.25,5318.9,5448.1,0
NIFTY,2013-09-05,5553.75,5625.75,5552.7,5592.95,0
NIFTY,2013-09-06,5617.45,5688.6,5566.15,5680.4,0
NIFTY,2013-09-10,5738.5,5904.85,5738.2,5896.75,0
NIFTY,2013-09-11,5887.25,5924.35,5832.7,5913.15,0
NIFTY,2013-09-12,5931.15,5932.0,5815.8,5850.7,0
NIFTY,2013-09-13,5828.0,5884.3,5822.9,5850.6,0
NIFTY,2013-09-16,5930.3,5957.25,5798.15,5840.55,0
NIFTY,2013-09-17,5824.2,5857.8,5804.9,5850.2,0
NIFTY,2013-09-18,5872.75,5916.9,5840.2,5899.45,0
NIFTY,2013-09-19,6044.15,6142.5,6040.15,6115.55,0
NIFTY,2013-09-20,6104.55,6130.95,5932.85,6012.1,0
NIFTY,2013-09-23,5945.8,5989.4,5871.4,5889.75,0
NIFTY,2013-09-24,5855.0,5938.4,5854.55,5892.45,0
NIFTY,2013-09-25,5901.55,5910.55,5811.1,5873.85,0
NIFTY,2013-09-26,5872.8,5917.65,5864.1,5882.25,0
NIFTY,2013-09-27,5905.55,5909.2,5819.3,5833.2,0
NIFTY,2013-09-30,5801.05,5810.2,5718.5,5735.3,0
NIFTY,2013-10-01,5756.1,5786.45,5700.95,5780.05,0
NIFTY,2013-10-03,5819.1,5917.6,5802.7,5909.7,0
NIFTY,2013-10-04,5891.3,5950.45,5885.0,5907.3,0
NIFTY,2013-10-07,5889.05,5912.0,5825.85,5906.15,0
NIFTY,2013-10-08,5975.0,5981.7,5913.0,5928.4,0
NIFTY,2013-10-09,5893.25,6015.5,5877.1,6007.45,0
NIFTY,2013-10-10,6001.05,6033.95,5979.8,6020.95,0
NIFTY,2013-10-11,6104.85,6107.6,6046.4,6096.2,0
NIFTY,2013-10-14,6093.0,6124.1,6082.9,6112.7,0
NIFTY,2013-10-15,6147.55,6156.3,6056.55,6089.05,0
NIFTY,2013-10-17,6098.5,6110.75,6032.55,6045.85,0
NIFTY,2013-10-18,6070.9,6201.45,6070.9,6189.35,0
NIFTY,2013-10-21,6202.0,6218.95,6163.3,6204.95,0
NIFTY,2013-10-22,6192.3,6220.1,6181.8,6202.8,0
NIFTY,2013-10-23,6209.55,6217.95,6116.6,6178.35,0
NIFTY,2013-10-24,6162.8,6252.45,6142.95,6164.35,0
NIFTY,2013-10-25,6154.0,6174.75,6125.95,6144.9,0
NIFTY,2013-10-28,6155.1,6168.75,6094.1,6101.1,0
NIFTY,2013-10-29,6107.55,6228.05,6079.2,6220.9,0
NIFTY,2013-10-30,6230.8,6269.2,6222.6,6251.7,0
NIFTY,2013-10-31,6237.15,6309.05,6235.9,6299.15,0
NIFTY,2013-11-01,6289.75,6332.6,6286.95,6307.2,0
NIFTY,2013-11-03,6332.05,6342.95,6311.15,6317.35,0
NIFTY,2013-11-05,6282.15,6304.75,6244.3,6253.15,0
NIFTY,2013-11-06,6260.55,6269.7,6208.7,6215.15,0
NIFTY,2013-11-07,6228.9,6288.95,6180.8,6187.25,0
NIFTY,2013-11-08,6170.15,6185.15,6120.95,6140.75,0
NIFTY,2013-11-11,6110.4,6141.65,6067.75,6078.8,0
NIFTY,2013-11-12,6087.25,6108.7,6011.75,6018.05,0
NIFTY,2013-11-13,5998.85,6042.25,5972.45,5989.6,0
NIFTY,2013-11-14,6037.0,6101.65,6036.65,6056.15,0
NIFTY,2013-11-18,6111.05,6196.8,6110.4,6189.0,0
NIFTY,2013-11-19,6197.25,6212.4,6180.2,6203.35,0
NIFTY,2013-11-20,6186.85,6204.35,6106.95,6106.95,0
NIFTY,2013-11-21,6096.5,6097.35,5985.4,5999.05,0
NIFTY,2013-11-22,6027.35,6049.6,5972.8,5995.45,0
NIFTY,2013-11-25,6035.95,6123.5,6035.95,6115.35,0
NIFTY,2013-11-26,6099.25,6112.7,6047.75,6059.1,0
NIFTY,2013-11-27,6062.7,6074.0,6030.3,6057.1,0
NIFTY,2013-11-28,6092.0,6112.95,6068.3,6091.85,0
NIFTY,2013-11-29,6103.9,6182.5,6103.8,6176.1,0
NIFTY,2013-12-02,6171.15,6228.7,6171.15,6217.85,0
NIFTY,2013-12-03,6204.25,6225.4,6191.4,6201.85,0
NIFTY,2013-12-04,6187.95,6209.15,6149.9,6160.95,0
NIFTY,2013-12-05,6262.45,6300.55,6232.0,6241.1,0
